event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_rounding_issue,code_issue_dot,code
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of glottis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707664003,707664003,707664003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of hypopharyngeal aspect of aryepiglottic fold (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707697002,707697002,707697002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of hypopharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707492001,707492001,707492001
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of intrathoracic organ (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733357007,733357007,733357007
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of lacrimal apparatus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722666002,722666002,722666002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of laryngeal cartilage (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707357005,707357005,707357005
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of larynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707358000,707358000,707358000
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of lateral wall of oropharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707535004,707535004,707535004
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of lingual tonsil (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722673007,722673007,722673007
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of lip (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733344004,733344004,733344004
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of lower third of esophagus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721620009,721620009,721620009
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of maxillary sinus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707354003,707354003,707354003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of middle ear (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722676004,722676004,722676004
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of middle third of esophagus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721619003,721619003,721619003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of naris (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,440527006,440527006,440527006
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of nasal cavity (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,723182009,723182009,723182009
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of nasopharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707528007,707528007,707528007
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of oral cavity (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733343005,733343005,733343005
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of oropharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707585008,707585008,707585008
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of overlapping lesion of accessory sinuses (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721605003,721605003,721605003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of overlapping lesion of esophagus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721621008,721621008,721621008
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of overlapping lesion of male genital organ (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721604004,721604004,721604004
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of overlapping lesion of urinary organs (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,724467001,724467001,724467001
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of palatine tonsil (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,18121000119104,18121000119104,18121000119104
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of paraurethral gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733134009,733134009,733134009
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of parotid gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722674001,722674001,722674001
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of pharyngeal tonsil (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722530005,722530005,722530005
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of pharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733345003,733345003,733345003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of postcricoid region (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707703001,707703001,707703001
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of posterior wall of hypopharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707686002,707686002,707686002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of posterior wall of oropharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707532001,707532001,707532001
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of pyriform sinus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707704007,707704007,707704007
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of respiratory system (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733358002,733358002,733358002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of sphenoidal sinus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707355002,707355002,707355002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of subglottis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707576008,707576008,707576008
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of sublingual gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,737311009,737311009,737311009
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of submandibular gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,737310005,737310005,737310005
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of supraglottis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707575007,707575007,707575007
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of thymus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,105111000119109,105111000119109,105111000119109
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of trachea (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707388009,707388009,707388009
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of upper limb (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,24111000119105,24111000119105,24111000119105
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of upper third of esophagus (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721618006,721618006,721618006
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of urethra (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,107591000119100,107591000119100,107591000119100
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of vagina (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722678003,722678003,722678003
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of vallecula (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707538002,707538002,707538002
Malignancies,SNOMEDCT_US,Primary squamous cell carcinoma of vermilion border of lip (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,242951000119108,242951000119108,242951000119108
Malignancies,SNOMEDCT_US,Primary synovial sarcoma of intrathoracic organ (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722828003,722828003,722828003
Malignancies,SNOMEDCT_US,Primary synovial sarcoma of respiratory organ (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722827008,722827008,722827008
Malignancies,SNOMEDCT_US,Primary synovial sarcoma of soft tissue of limb (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721579004,721579004,721579004
Malignancies,SNOMEDCT_US,Primary thymic carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722670005,722670005,722670005
Malignancies,SNOMEDCT_US,Primary transitional cell carcinoma of urethra (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,107601000119107,107601000119107,107601000119107
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of endometrium (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733360000,733360000,733360000
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of hypopharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707483004,707483004,707483004
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of larynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707421004,707421004,707421004
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of lung (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707456000,707456000,707456000
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of oropharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721607006,721607006,721607006
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of thyroid gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,724553007,724553007,724553007
Malignancies,SNOMEDCT_US,Primary undifferentiated carcinoma of trachea (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707385007,707385007,707385007
Malignancies,SNOMEDCT_US,Primary undifferentiated large cell malignant neoplasm of chest wall (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,91171000119107,91171000119107,91171000119107
Malignancies,SNOMEDCT_US,Primary urothelial carcinoma of overlapping lesion of urinary organ (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,724468006,724468006,724468006
Malignancies,SNOMEDCT_US,Primary urothelial carcinoma of paraurethral gland (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,733135005,733135005,733135005
Malignancies,SNOMEDCT_US,Primary verrucous carcinoma of hypopharynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707490009,707490009,707490009
Malignancies,SNOMEDCT_US,Primary verrucous carcinoma of larynx (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707427000,707427000,707427000
Malignancies,SNOMEDCT_US,Primary verrucous carcinoma of trachea (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,707494000,707494000,707494000
Malignancies,SNOMEDCT_US,Primitive neuroectodermal tumor (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,699028006,699028006,699028006
Malignancies,SNOMEDCT_US,Primitive neuroectodermal tumor of cervix uteri (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,766248004,766248004,766248004
Malignancies,SNOMEDCT_US,Primitive neuroectodermal tumor of corpus uteri (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,766247009,766247009,766247009
Malignancies,SNOMEDCT_US,Proliferating angioendotheliomatosis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,254792006,254792006,254792006
Malignancies,SNOMEDCT_US,Prolymphocytic leukemia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,110006004,110006004,110006004
Malignancies,SNOMEDCT_US,Prolymphocytic lymphosarcoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,307622006,307622006,307622006
Malignancies,SNOMEDCT_US,Pseudomyxoma peritonei (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,307601000,307601000,307601000
Malignancies,SNOMEDCT_US,Psoralen and long-wave ultraviolet radiation therapy-associated basal cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,403712008,403712008,403712008
Malignancies,SNOMEDCT_US,Psoralen and long-wave ultraviolet radiation therapy-associated malignant melanoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,403714009,403714009,403714009
Malignancies,SNOMEDCT_US,Psoralen and long-wave ultraviolet radiation therapy-associated squamous cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,403713003,403713003,403713003
Malignancies,SNOMEDCT_US,Pulmonary blastoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,189815007,189815007,189815007
Malignancies,SNOMEDCT_US,Pulmonary tumor embolism (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,233940007,233940007,233940007
Malignancies,SNOMEDCT_US,Radiation-induced skin malignancy (disorder),"","",possible,Onc,ANYMALIGNANCY,COV,403729006,403729006,403729006
Malignancies,SNOMEDCT_US,Reactive immunoproliferative disease (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,82546001,82546001,82546001
Malignancies,SNOMEDCT_US,Reactive oxygen species 1 negative non-small cell lung cancer (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,830060005,830060005,830060005
Malignancies,SNOMEDCT_US,Reactive oxygen species 1 positive non-small cell lung cancer (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,722425009,722425009,722425009
Malignancies,SNOMEDCT_US,Recurrent basal cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,402538000,402538000,402538000
Malignancies,SNOMEDCT_US,Recurrent primary malignant neoplasm of vulva (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,71111000119109,71111000119109,71111000119109
Malignancies,SNOMEDCT_US,Recurrent squamous cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,719052006,719052006,719052006
Malignancies,SNOMEDCT_US,Refractory acute lymphoid leukemia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,12311000132101,12311000132101,12311000132101
Malignancies,SNOMEDCT_US,Refractory acute myeloid leukemia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,12291000132102,12291000132102,12291000132102
Malignancies,SNOMEDCT_US,Refractory anemia with excess blasts (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,398623004,398623004,398623004
Malignancies,SNOMEDCT_US,Refractory anemia with excess blasts in transformation (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,110000005,110000005,110000005
Malignancies,SNOMEDCT_US,Refractory anemia with excess blasts-1 (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,415283002,415283002,415283002
Malignancies,SNOMEDCT_US,Refractory anemia with excess blasts-2 (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,415284008,415284008,415284008
Malignancies,SNOMEDCT_US,Refractory anemia with ringed sideroblasts (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,109998009,109998009,109998009
Malignancies,SNOMEDCT_US,Refractory anemia with ringed sideroblasts associated with marked thrombocytosis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721302006,721302006,721302006
Malignancies,SNOMEDCT_US,Refractory anemia without sideroblasts- so stated (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,189509003,189509003,189509003
Malignancies,SNOMEDCT_US,Refractory cytopenia with multilineage dysplasia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,415285009,415285009,415285009
Malignancies,SNOMEDCT_US,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,415286005,415286005,415286005
Malignancies,SNOMEDCT_US,Refractory neutropenia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721303001,721303001,721303001
Malignancies,SNOMEDCT_US,Refractory thrombocytopenia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,721304007,721304007,721304007
Malignancies,SNOMEDCT_US,Regressed malignant testicular tumor (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,254912000,254912000,254912000
Malignancies,SNOMEDCT_US,Relapsing acute myeloid leukemia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,12281000132104,12281000132104,12281000132104
Malignancies,SNOMEDCT_US,Relapsing chronic myeloid leukemia (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,415287001,415287001,415287001
Malignancies,SNOMEDCT_US,Relapsing classical Hodgkin lymphoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,830057003,830057003,830057003
Malignancies,SNOMEDCT_US,Renal cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,702391001,702391001,702391001
Malignancies,SNOMEDCT_US,Renal cell carcinoma of kidney except renal pelvis (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,717735006,717735006,717735006
Malignancies,SNOMEDCT_US,Renal malignant neoplasm,C0740457,Malignant neoplasm of kidney,narrow,Onc,ANYMALIGNANCY,COV,188249002,188249002,188249002
Malignancies,SNOMEDCT_US,Renal medullary carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,765095002,765095002,765095002
Malignancies,SNOMEDCT_US,Renal mucinous tubular and spindle cell carcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,764990003,764990003,764990003
Malignancies,SNOMEDCT_US,Reticulosarcoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,373168002,373168002,373168002
Malignancies,SNOMEDCT_US,Reticulosarcoma associated with acquired immunodeficiency syndrome (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,420302007,420302007,420302007
Malignancies,SNOMEDCT_US,Reticulosarcoma co-occurrent with human immunodeficiency virus infection (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,713483007,713483007,713483007
Malignancies,SNOMEDCT_US,Reticulosarcoma of intra-abdominal lymph nodes (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,95224004,95224004,95224004
Malignancies,SNOMEDCT_US,Reticulosarcoma of intrapelvic lymph nodes (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,95225003,95225003,95225003
Malignancies,SNOMEDCT_US,Reticulosarcoma of intrathoracic lymph nodes (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,95226002,95226002,95226002
Malignancies,SNOMEDCT_US,Reticulosarcoma of lymph nodes of axilla and upper limb (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,188492005,188492005,188492005
Malignancies,SNOMEDCT_US,Reticulosarcoma of lymph nodes of head- face and neck (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,188489006,188489006,188489006
Malignancies,SNOMEDCT_US,Reticulosarcoma of lymph nodes of inguinal region and lower limb (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,188493000,188493000,188493000
Malignancies,SNOMEDCT_US,Reticulosarcoma of lymph nodes of multiple sites (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,95230004,95230004,95230004
Malignancies,SNOMEDCT_US,Reticulosarcoma of spleen (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,95231000,95231000,95231000
Malignancies,SNOMEDCT_US,Retinal pigment epithelial adenocarcinoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,312949007,312949007,312949007
Malignancies,SNOMEDCT_US,Retinoblastoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,370967009,370967009,370967009
Malignancies,SNOMEDCT_US,Retroperitoneal sarcoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,307219002,307219002,307219002
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,302847003,302847003,302847003
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of bladder (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,278024000,278024000,278024000
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of cervix uteri (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,763408003,763408003,763408003
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of connective or soft tissue (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,423610004,423610004,423610004
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of corpus uteri (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,763409006,763409006,763409006
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of orbit (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,254994000,254994000,254994000
Malignancies,SNOMEDCT_US,Rhabdomyosarcoma of vulva and vagina (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,766759009,766759009,766759009
Malignancies,SNOMEDCT_US,Richter-s syndrome (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,277550009,277550009,277550009
Malignancies,SNOMEDCT_US,Ring melanoma of ciliary body (disorder),"","",narrow,Onc,ANYMALIGNANCY,COV,399660006,399660006,399660006
