event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Malignancies,ICD9CM,Malignant neoplasm of hypopharynx- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,148.9,148.9
Malignancies,ICD9CM,Malignant neoplasm of ileum,"","",narrow,Onc,ANYMALIGNANCY,COV,152.2,152.2
Malignancies,ICD9CM,Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum,"","",narrow,Onc,ANYMALIGNANCY,COV,159.9,159.9
Malignancies,ICD9CM,Malignant neoplasm of ill-defined sites within the lip and oral cavity,"","",narrow,Onc,ANYMALIGNANCY,COV,149.9,149.9
Malignancies,ICD9CM,Malignant neoplasm of ill-defined sites within the respiratory system,"","",narrow,Onc,ANYMALIGNANCY,COV,165.9,165.9
Malignancies,ICD9CM,Malignant neoplasm of intestinal tract- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,159.0,159.0
Malignancies,ICD9CM,Malignant neoplasm of intrahepatic bile ducts,"","",narrow,Onc,ANYMALIGNANCY,COV,155.1,155.1
Malignancies,ICD9CM,Malignant neoplasm of islets of langerhans,"","",narrow,Onc,ANYMALIGNANCY,COV,157.4,157.4
Malignancies,ICD9CM,Malignant neoplasm of isthmus,"","",narrow,Onc,ANYMALIGNANCY,COV,182.1,182.1
Malignancies,ICD9CM,Malignant neoplasm of jejunum,"","",narrow,Onc,ANYMALIGNANCY,COV,152.1,152.1
Malignancies,ICD9CM,Malignant neoplasm of junctional region of oropharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,146.5,146.5
Malignancies,ICD9CM,Malignant neoplasm of junctional zone of tongue,"","",narrow,Onc,ANYMALIGNANCY,COV,141.5,141.5
Malignancies,ICD9CM,Malignant neoplasm of kidney and other and unspecified urinary organs,"","",narrow,Onc,ANYMALIGNANCY,COV,189,189
Malignancies,ICD9CM,Malignant neoplasm of kidney- except pelvis,"","",narrow,Onc,ANYMALIGNANCY,COV,189.0,189.0
Malignancies,ICD9CM,Malignant neoplasm of labia majora,"","",narrow,Onc,ANYMALIGNANCY,COV,184.1,184.1
Malignancies,ICD9CM,Malignant neoplasm of labia minora,"","",narrow,Onc,ANYMALIGNANCY,COV,184.2,184.2
Malignancies,ICD9CM,Malignant neoplasm of lacrimal duct,"","",narrow,Onc,ANYMALIGNANCY,COV,190.7,190.7
Malignancies,ICD9CM,Malignant neoplasm of lacrimal gland,"","",narrow,Onc,ANYMALIGNANCY,COV,190.2,190.2
Malignancies,ICD9CM,Malignant neoplasm of laryngeal cartilages,"","",narrow,Onc,ANYMALIGNANCY,COV,161.3,161.3
Malignancies,ICD9CM,Malignant neoplasm of larynx,"","",narrow,Onc,ANYMALIGNANCY,COV,161,161
Malignancies,ICD9CM,Malignant neoplasm of larynx- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,161.9,161.9
Malignancies,ICD9CM,Malignant neoplasm of lateral portion of floor of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,144.1,144.1
Malignancies,ICD9CM,Malignant neoplasm of lateral wall of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147.2,147.2
Malignancies,ICD9CM,Malignant neoplasm of lateral wall of oropharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,146.6,146.6
Malignancies,ICD9CM,Malignant neoplasm of lateral wall of urinary bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188.2,188.2
Malignancies,ICD9CM,Malignant neoplasm of lesser curvature of stomach- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,151.5,151.5
Malignancies,ICD9CM,Malignant neoplasm of lingual tonsil,"","",narrow,Onc,ANYMALIGNANCY,COV,141.6,141.6
Malignancies,ICD9CM,Malignant neoplasm of lip,"","",narrow,Onc,ANYMALIGNANCY,COV,140,140
Malignancies,ICD9CM,Malignant neoplasm of lip- unspecified- inner aspect,"","",narrow,Onc,ANYMALIGNANCY,COV,140.5,140.5
Malignancies,ICD9CM,Malignant neoplasm of lip- unspecified- vermilion border,"","",narrow,Onc,ANYMALIGNANCY,COV,140.9,140.9
Malignancies,ICD9CM,Malignant neoplasm of liver and intrahepatic bile ducts,"","",narrow,Onc,ANYMALIGNANCY,COV,155,155
Malignancies,ICD9CM,Malignant neoplasm of liver- not specified as primary or secondary,"","",possible,Onc,ANYMALIGNANCY,COV,155.2,155.2
Malignancies,ICD9CM,Malignant neoplasm of liver- primary,"","",narrow,Onc,ANYMALIGNANCY,COV,155.0,155.0
Malignancies,ICD9CM,Malignant neoplasm of long bones of lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,170.7,170.7
Malignancies,ICD9CM,Malignant neoplasm of lower gum,"","",narrow,Onc,ANYMALIGNANCY,COV,143.1,143.1
Malignancies,ICD9CM,Malignant neoplasm of lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,195.5,195.5
Malignancies,ICD9CM,Malignant neoplasm of lower lip- inner aspect,"","",narrow,Onc,ANYMALIGNANCY,COV,140.4,140.4
Malignancies,ICD9CM,Malignant neoplasm of lower lip- vermilion border,"","",narrow,Onc,ANYMALIGNANCY,COV,140.1,140.1
Malignancies,ICD9CM,Malignant neoplasm of lower lobe- bronchus or lung,"","",narrow,Onc,ANYMALIGNANCY,COV,162.5,162.5
Malignancies,ICD9CM,Malignant neoplasm of lower third of esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.5,150.5
Malignancies,ICD9CM,Malignant neoplasm of lower-inner quadrant of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.3,174.3
Malignancies,ICD9CM,Malignant neoplasm of lower-outer quadrant of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.5,174.5
Malignancies,ICD9CM,Malignant neoplasm of main bronchus,"","",narrow,Onc,ANYMALIGNANCY,COV,162.2,162.2
Malignancies,ICD9CM,Malignant neoplasm of major salivary glands,"","",narrow,Onc,ANYMALIGNANCY,COV,142,142
Malignancies,ICD9CM,Malignant neoplasm of male breast,"","",narrow,Onc,ANYMALIGNANCY,COV,175,175
Malignancies,ICD9CM,Malignant neoplasm of male genital organ- site unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,187.9,187.9
Malignancies,ICD9CM,Malignant neoplasm of mandible,"","",narrow,Onc,ANYMALIGNANCY,COV,170.1,170.1
Malignancies,ICD9CM,Malignant neoplasm of maxillary sinus,"","",narrow,Onc,ANYMALIGNANCY,COV,160.2,160.2
Malignancies,ICD9CM,Malignant neoplasm of mediastinum- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,164.9,164.9
Malignancies,ICD9CM,Malignant neoplasm of middle lobe- bronchus or lung,"","",narrow,Onc,ANYMALIGNANCY,COV,162.4,162.4
Malignancies,ICD9CM,Malignant neoplasm of middle third of esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.4,150.4
Malignancies,ICD9CM,Malignant neoplasm of mouth- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,145.9,145.9
Malignancies,ICD9CM,Malignant neoplasm of nasal cavities,"","",narrow,Onc,ANYMALIGNANCY,COV,160.0,160.0
Malignancies,ICD9CM,Malignant neoplasm of nasal cavities- middle ear- and accessory sinuses,"","",narrow,Onc,ANYMALIGNANCY,COV,160,160
Malignancies,ICD9CM,Malignant neoplasm of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147,147
Malignancies,ICD9CM,Malignant neoplasm of nasopharynx- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,147.9,147.9
Malignancies,ICD9CM,Malignant neoplasm of nervous system- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,192.9,192.9
Malignancies,ICD9CM,Malignant neoplasm of nipple and areola of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.0,174.0
Malignancies,ICD9CM,Malignant neoplasm of nipple and areola of male breast,"","",narrow,Onc,ANYMALIGNANCY,COV,175.0,175.0
Malignancies,ICD9CM,Malignant neoplasm of occipital lobe,"","",narrow,Onc,ANYMALIGNANCY,COV,191.4,191.4
Malignancies,ICD9CM,Malignant neoplasm of orbit,"","",narrow,Onc,ANYMALIGNANCY,COV,190.1,190.1
Malignancies,ICD9CM,Malignant neoplasm of oropharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,146,146
Malignancies,ICD9CM,Malignant neoplasm of oropharynx- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,146.9,146.9
Malignancies,ICD9CM,Malignant neoplasm of other accessory sinuses,"","",narrow,Onc,ANYMALIGNANCY,COV,160.8,160.8
Malignancies,ICD9CM,Malignant neoplasm of other and ill-defined sites,"","",narrow,Onc,ANYMALIGNANCY,COV,195,195
Malignancies,ICD9CM,Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum,"","",narrow,Onc,ANYMALIGNANCY,COV,159,159
Malignancies,ICD9CM,Malignant neoplasm of other and ill-defined sites within the lip- oral cavity- and pharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,149,149
Malignancies,ICD9CM,Malignant neoplasm of other and ill-defined sites within the respiratory system and intrathoracic organs,"","",narrow,Onc,ANYMALIGNANCY,COV,165,165
Malignancies,ICD9CM,Malignant neoplasm of other and unspecified parts of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,145,145
Malignancies,ICD9CM,Malignant neoplasm of other and unspecified parts of nervous system,"","",narrow,Onc,ANYMALIGNANCY,COV,192,192
Malignancies,ICD9CM,Malignant neoplasm of other and unspecified sites of male breast,"","",narrow,Onc,ANYMALIGNANCY,COV,175.9,175.9
Malignancies,ICD9CM,Malignant neoplasm of other and unspecified testis,"","",narrow,Onc,ANYMALIGNANCY,COV,186.9,186.9
Malignancies,ICD9CM,Malignant neoplasm of other endocrine glands and related structures,"","",narrow,Onc,ANYMALIGNANCY,COV,194,194
Malignancies,ICD9CM,Malignant neoplasm of other endocrine glands and related structures,"","",narrow,Onc,ANYMALIGNANCY,COV,194.8,194.8
Malignancies,ICD9CM,Malignant neoplasm of other major salivary glands,"","",narrow,Onc,ANYMALIGNANCY,COV,142.8,142.8
Malignancies,ICD9CM,Malignant neoplasm of other parts of brain,"","",narrow,Onc,ANYMALIGNANCY,COV,191.8,191.8
Malignancies,ICD9CM,Malignant neoplasm of other parts of bronchus or lung,"","",narrow,Onc,ANYMALIGNANCY,COV,162.8,162.8
Malignancies,ICD9CM,Malignant neoplasm of other parts of mediastinum,"","",narrow,Onc,ANYMALIGNANCY,COV,164.8,164.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of digestive system and intra-abdominal organs,"","",narrow,Onc,ANYMALIGNANCY,COV,159.8,159.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of floor of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,144.8,144.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of gum,"","",narrow,Onc,ANYMALIGNANCY,COV,143.8,143.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of lip,"","",narrow,Onc,ANYMALIGNANCY,COV,140.8,140.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of rectum- rectosigmoid junction- and anus,"","",narrow,Onc,ANYMALIGNANCY,COV,154.8,154.8
Malignancies,ICD9CM,Malignant neoplasm of other sites of tongue,"","",narrow,Onc,ANYMALIGNANCY,COV,141.8,141.8
Malignancies,ICD9CM,Malignant neoplasm of other sites within the lip and oral cavity,"","",narrow,Onc,ANYMALIGNANCY,COV,149.8,149.8
Malignancies,ICD9CM,Malignant neoplasm of other sites within the respiratory system and intrathoracic organs,"","",narrow,Onc,ANYMALIGNANCY,COV,165.8,165.8
Malignancies,ICD9CM,Malignant neoplasm of other specified part of esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.8,150.8
Malignancies,ICD9CM,Malignant neoplasm of other specified parts of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,145.8,145.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites,"","",narrow,Onc,ANYMALIGNANCY,COV,195.8,195.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188.8,188.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of body of uterus,"","",narrow,Onc,ANYMALIGNANCY,COV,182.8,182.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of cervix,"","",narrow,Onc,ANYMALIGNANCY,COV,180.8,180.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of connective and other soft tissue,"","",narrow,Onc,ANYMALIGNANCY,COV,171.8,171.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of eye,"","",narrow,Onc,ANYMALIGNANCY,COV,190.8,190.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.8,174.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of female genital organs,"","",narrow,Onc,ANYMALIGNANCY,COV,184.8,184.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts,"","",narrow,Onc,ANYMALIGNANCY,COV,156.8,156.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of hypopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,148.8,148.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of large intestine,"","",narrow,Onc,ANYMALIGNANCY,COV,153.8,153.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of larynx,"","",narrow,Onc,ANYMALIGNANCY,COV,161.8,161.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of male genital organs,"","",narrow,Onc,ANYMALIGNANCY,COV,187.8,187.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147.8,147.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of nervous system,"","",narrow,Onc,ANYMALIGNANCY,COV,192.8,192.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of oropharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,146.8,146.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of pancreas,"","",narrow,Onc,ANYMALIGNANCY,COV,157.8,157.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of pleura,"","",narrow,Onc,ANYMALIGNANCY,COV,163.8,163.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of small intestine,"","",narrow,Onc,ANYMALIGNANCY,COV,152.8,152.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of stomach,"","",narrow,Onc,ANYMALIGNANCY,COV,151.8,151.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of urinary organs,"","",narrow,Onc,ANYMALIGNANCY,COV,189.8,189.8
Malignancies,ICD9CM,Malignant neoplasm of other specified sites of uterine adnexa,"","",narrow,Onc,ANYMALIGNANCY,COV,183.8,183.8
Malignancies,ICD9CM,Malignant neoplasm of ovary,"","",narrow,Onc,ANYMALIGNANCY,COV,183.0,183.0
Malignancies,ICD9CM,Malignant neoplasm of ovary and other uterine adnexa,"","",narrow,Onc,ANYMALIGNANCY,COV,183,183
Malignancies,ICD9CM,Malignant neoplasm of ovary and other uterine adnexa,"","",narrow,Onc,ANYMALIGNANCY,COV,184,184
Malignancies,ICD9CM,Malignant neoplasm of palate- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,145.5,145.5
Malignancies,ICD9CM,Malignant neoplasm of pancreas,"","",narrow,Onc,ANYMALIGNANCY,COV,157,157
Malignancies,ICD9CM,Malignant neoplasm of pancreas- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,157.9,157.9
Malignancies,ICD9CM,Malignant neoplasm of pancreatic duct,"","",narrow,Onc,ANYMALIGNANCY,COV,157.3,157.3
Malignancies,ICD9CM,Malignant neoplasm of parametrium,"","",narrow,Onc,ANYMALIGNANCY,COV,183.4,183.4
Malignancies,ICD9CM,Malignant neoplasm of parathyroid gland,"","",narrow,Onc,ANYMALIGNANCY,COV,194.1,194.1
Malignancies,ICD9CM,Malignant neoplasm of paraurethral glands,"","",narrow,Onc,ANYMALIGNANCY,COV,189.4,189.4
Malignancies,ICD9CM,Malignant neoplasm of parietal lobe,"","",narrow,Onc,ANYMALIGNANCY,COV,191.3,191.3
Malignancies,ICD9CM,Malignant neoplasm of parietal pleura,"","",narrow,Onc,ANYMALIGNANCY,COV,163.0,163.0
Malignancies,ICD9CM,Malignant neoplasm of parotid gland,"","",narrow,Onc,ANYMALIGNANCY,COV,142.0,142.0
Malignancies,ICD9CM,Malignant neoplasm of pelvic bones- sacrum- and coccyx,"","",narrow,Onc,ANYMALIGNANCY,COV,170.6,170.6
Malignancies,ICD9CM,Malignant neoplasm of pelvis,"","",narrow,Onc,ANYMALIGNANCY,COV,195.3,195.3
Malignancies,ICD9CM,Malignant neoplasm of penis and other male genital organs,"","",narrow,Onc,ANYMALIGNANCY,COV,187,187
Malignancies,ICD9CM,Malignant neoplasm of penis- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,187.4,187.4
Malignancies,ICD9CM,Malignant neoplasm of peritoneum- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,158.9,158.9
Malignancies,ICD9CM,Malignant neoplasm of pharynx- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,149.0,149.0
Malignancies,ICD9CM,Malignant neoplasm of pineal gland,"","",narrow,Onc,ANYMALIGNANCY,COV,194.4,194.4
Malignancies,ICD9CM,Malignant neoplasm of pituitary gland and craniopharyngeal duct,"","",narrow,Onc,ANYMALIGNANCY,COV,194.3,194.3
Malignancies,ICD9CM,Malignant neoplasm of placenta,"","",narrow,Onc,ANYMALIGNANCY,COV,181,181
Malignancies,ICD9CM,Malignant neoplasm of pleura,"","",narrow,Onc,ANYMALIGNANCY,COV,163,163
Malignancies,ICD9CM,Malignant neoplasm of pleura- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,163.9,163.9
Malignancies,ICD9CM,Malignant neoplasm of postcricoid region of hypopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,148.0,148.0
Malignancies,ICD9CM,Malignant neoplasm of posterior hypopharyngeal wall,"","",narrow,Onc,ANYMALIGNANCY,COV,148.3,148.3
Malignancies,ICD9CM,Malignant neoplasm of posterior mediastinum,"","",narrow,Onc,ANYMALIGNANCY,COV,164.3,164.3
Malignancies,ICD9CM,Malignant neoplasm of posterior wall of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147.1,147.1
Malignancies,ICD9CM,Malignant neoplasm of posterior wall of oropharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,146.7,146.7
Malignancies,ICD9CM,Malignant neoplasm of posterior wall of urinary bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188.4,188.4
Malignancies,ICD9CM,Malignant neoplasm of prepuce,"","",narrow,Onc,ANYMALIGNANCY,COV,187.1,187.1
Malignancies,ICD9CM,Malignant neoplasm of prostate,"","",narrow,Onc,ANYMALIGNANCY,COV,185,185
Malignancies,ICD9CM,Malignant neoplasm of pyloric antrum,"","",narrow,Onc,ANYMALIGNANCY,COV,151.2,151.2
Malignancies,ICD9CM,Malignant neoplasm of pylorus,"","",narrow,Onc,ANYMALIGNANCY,COV,151.1,151.1
Malignancies,ICD9CM,Malignant neoplasm of pyriform sinus,"","",narrow,Onc,ANYMALIGNANCY,COV,148.1,148.1
Malignancies,ICD9CM,Malignant neoplasm of rectosigmoid junction,"","",narrow,Onc,ANYMALIGNANCY,COV,154.0,154.0
Malignancies,ICD9CM,Malignant neoplasm of rectum,"","",narrow,Onc,ANYMALIGNANCY,COV,154.1,154.1
Malignancies,ICD9CM,Malignant neoplasm of rectum- rectosigmoid junction- and anus,"","",narrow,Onc,ANYMALIGNANCY,COV,154,154
Malignancies,ICD9CM,Malignant neoplasm of renal pelvis,"","",narrow,Onc,ANYMALIGNANCY,COV,189.1,189.1
Malignancies,ICD9CM,Malignant neoplasm of retina,"","",narrow,Onc,ANYMALIGNANCY,COV,190.5,190.5
Malignancies,ICD9CM,Malignant neoplasm of retromolar area,"","",narrow,Onc,ANYMALIGNANCY,COV,145.6,145.6
Malignancies,ICD9CM,Malignant neoplasm of retroperitoneum,"","",narrow,Onc,ANYMALIGNANCY,COV,158.0,158.0
Malignancies,ICD9CM,Malignant neoplasm of retroperitoneum and peritoneum,"","",narrow,Onc,ANYMALIGNANCY,COV,158,158
Malignancies,ICD9CM,Malignant neoplasm of ribs- sternum- and clavicle,"","",narrow,Onc,ANYMALIGNANCY,COV,170.3,170.3
Malignancies,ICD9CM,Malignant neoplasm of round ligament of uterus,"","",narrow,Onc,ANYMALIGNANCY,COV,183.5,183.5
Malignancies,ICD9CM,Malignant neoplasm of salivary gland- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,142.9,142.9
Malignancies,ICD9CM,Malignant neoplasm of scapula and long bones of upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,170.4,170.4
Malignancies,ICD9CM,Malignant neoplasm of scrotum,"","",narrow,Onc,ANYMALIGNANCY,COV,187.7,187.7
Malignancies,ICD9CM,Malignant neoplasm of short bones of lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,170.8,170.8
Malignancies,ICD9CM,Malignant neoplasm of short bones of upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,170.5,170.5
Malignancies,ICD9CM,Malignant neoplasm of sigmoid colon,"","",narrow,Onc,ANYMALIGNANCY,COV,153.3,153.3
Malignancies,ICD9CM,Malignant neoplasm of small intestine- including duodenum,"","",narrow,Onc,ANYMALIGNANCY,COV,152,152
Malignancies,ICD9CM,Malignant neoplasm of small intestine- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,152.9,152.9
Malignancies,ICD9CM,Malignant neoplasm of soft palate,"","",narrow,Onc,ANYMALIGNANCY,COV,145.3,145.3
Malignancies,ICD9CM,Malignant neoplasm of specified parts of peritoneum,"","",narrow,Onc,ANYMALIGNANCY,COV,158.8,158.8
Malignancies,ICD9CM,Malignant neoplasm of spermatic cord,"","",narrow,Onc,ANYMALIGNANCY,COV,187.6,187.6
Malignancies,ICD9CM,Malignant neoplasm of sphenoidal sinus,"","",narrow,Onc,ANYMALIGNANCY,COV,160.5,160.5
Malignancies,ICD9CM,Malignant neoplasm of spinal cord,"","",narrow,Onc,ANYMALIGNANCY,COV,192.2,192.2
Malignancies,ICD9CM,Malignant neoplasm of spinal meninges,"","",narrow,Onc,ANYMALIGNANCY,COV,192.3,192.3
Malignancies,ICD9CM,Malignant neoplasm of spleen- not elsewhere classified,"","",narrow,Onc,ANYMALIGNANCY,COV,159.1,159.1
Malignancies,ICD9CM,Malignant neoplasm of splenic flexure,"","",narrow,Onc,ANYMALIGNANCY,COV,153.7,153.7
Malignancies,ICD9CM,Malignant neoplasm of stomach,"","",narrow,Onc,ANYMALIGNANCY,COV,151,151
Malignancies,ICD9CM,Malignant neoplasm of stomach- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,151.9,151.9
Malignancies,ICD9CM,Malignant neoplasm of subglottis,"","",narrow,Onc,ANYMALIGNANCY,COV,161.2,161.2
Malignancies,ICD9CM,Malignant neoplasm of sublingual gland,"","",narrow,Onc,ANYMALIGNANCY,COV,142.2,142.2
Malignancies,ICD9CM,Malignant neoplasm of submandibular gland,"","",narrow,Onc,ANYMALIGNANCY,COV,142.1,142.1
Malignancies,ICD9CM,Malignant neoplasm of superior wall of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147.0,147.0
Malignancies,ICD9CM,Malignant neoplasm of supraglottis,"","",narrow,Onc,ANYMALIGNANCY,COV,161.1,161.1
Malignancies,ICD9CM,Malignant neoplasm of tail of pancreas,"","",narrow,Onc,ANYMALIGNANCY,COV,157.2,157.2
Malignancies,ICD9CM,Malignant neoplasm of temporal lobe,"","",narrow,Onc,ANYMALIGNANCY,COV,191.2,191.2
Malignancies,ICD9CM,Malignant neoplasm of testis,"","",narrow,Onc,ANYMALIGNANCY,COV,186,186
Malignancies,ICD9CM,Malignant neoplasm of thoracic esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.1,150.1
Malignancies,ICD9CM,Malignant neoplasm of thorax,"","",narrow,Onc,ANYMALIGNANCY,COV,195.1,195.1
Malignancies,ICD9CM,Malignant neoplasm of thymus,"","",narrow,Onc,ANYMALIGNANCY,COV,164.0,164.0
Malignancies,ICD9CM,Malignant neoplasm of thymus- heart- and mediastinum,"","",narrow,Onc,ANYMALIGNANCY,COV,164,164
