event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code,Type_codelist,EXPOSURE,COV,INDICATION,ALTERNATIVES,Algorithm,Algorithm_input,DP,EXACT_MATCH,Label,...12,Start window,End window
All pericarditis,RCD2,Other spec.pericardial dis.NOS,C0265143,Chronic pericarditis,narrow,C,PERICARDALL,COV,G53yz,G53yz,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,Pericardial effusion,C0031039,Pericardial effusion,narrow,C,PERICARDALL,COV,G536.,G536.,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,Pick-s disease of heart,C0031876,Pick Disease of Heart,narrow,C,PERICARDALL,COV,G5321,G5321,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,Tuberculosis pericardium,C0031049,Pericarditis- Tuberculous,narrow,C,PERICARDALL,COV,A17y2,A17y2,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,[X]Oth forms-acut pericarditis,C0348597,Other forms of acute pericarditis,narrow,C,PERICARDALL,COV,Gyu50,Gyu50,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,[X]Pericardit-o inf+paras d CE,C0348599,Pericarditis in other infectious and parasitic diseases classified elsewhere,narrow,C,PERICARDALL,COV,Gyu53,Gyu53,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,[X]Pericarditis-bacterl dis CE,C0348598,Pericarditis in bacterial diseases classified elsewhere,narrow,C,PERICARDALL,COV,Gyu52,Gyu52,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,RCD2,[X]Pericarditis-oth disease CE,C0348600,Pericarditis in other diseases classified elsewhere,narrow,C,PERICARDALL,COV,Gyu54,Gyu54,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Acute effusive pericarditis (disorder),"","",narrow,C,PERICARDALL,COV,177291008,177291008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Acute fibrinous pericarditis,"","",narrow,C,PERICARDALL,COV,174511002,174511002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic adhesive pericarditis,"","",narrow,C,PERICARDALL,COV,42999000,42999000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic cholesterol pericardial effusion,"","",narrow,C,PERICARDALL,COV,233887004,233887004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,52535005,52535005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic effusive pericarditis,"","",narrow,C,PERICARDALL,COV,27017003,27017003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic infective pericarditis,"","",narrow,C,PERICARDALL,COV,233886008,233886008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic rheumatic mediastinopericarditis,"","",narrow,C,PERICARDALL,COV,90453003,90453003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Chronic rheumatic myopericarditis,"","",narrow,C,PERICARDALL,COV,756003,756003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Concato-s disease,"","",narrow,C,PERICARDALL,COV,37980001,37980001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,85598007,85598007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Constrictive pericarditis due to Mycobacterium tuberculosis complex,"","",narrow,C,PERICARDALL,COV,460464006,460464006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Constrictive pericarditis due to bacteria,"","",narrow,C,PERICARDALL,COV,460457009,460457009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Constrictive pericarditis due to virus,"","",narrow,C,PERICARDALL,COV,460450006,460450006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Effusive constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,1204122005,1204122005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Infective constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,459184006,459184006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Other diseases of pericardium,C0340442,Other pericardial disease,narrow,C,PERICARDALL,COV,155337008,155337008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Pericarditis secondary to Mulibrey nanism,"","",narrow,C,PERICARDALL,COV,31080005,31080005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Pericarditis secondary to myxedema,"","",narrow,C,PERICARDALL,COV,39244004,39244004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Subacute constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,14455008,14455008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,Subacute effusive constrictive pericarditis,"","",narrow,C,PERICARDALL,COV,5836005,5836005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,[X]otras formas de pericarditis aguda,C0348597,Other forms of acute pericarditis,narrow,C,PERICARDALL,COV,195552008,195552008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,[X]pericarditis en enfermedades bacterianas clasificadas en otra parte,C0348598,Pericarditis in bacterial diseases classified elsewhere,narrow,C,PERICARDALL,COV,195554009,195554009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,[X]pericarditis en otras enfermedades clasificadas en otra parte,C0348600,Pericarditis in other diseases classified elsewhere,narrow,C,PERICARDALL,COV,195556006,195556006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,[X]pericarditis en otras enfermedades infecciosas y parasitarias clasificadas en otra parte,C0348599,Pericarditis in other infectious and parasitic diseases classified elsewhere,narrow,C,PERICARDALL,COV,195555005,195555005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,adherencias pericárdicas reumáticas,C0340527,Rheumatic adherent pericardium,narrow,C,PERICARDALL,COV,194720000,194720000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,al examen- frote pericárdico,C0436830,O-E - pericardial friction rub,narrow,C,PERICARDALL,COV,163083006,163083006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,al examen- frote pericárdico- SAI,C0436830,O-E - pericardial friction rub,narrow,C,PERICARDALL,COV,140300006,140300006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,al examen- frote pericárdico- SAI,C0436830,O-E - pericardial friction rub,narrow,C,PERICARDALL,COV,163086003,163086003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,derrame pericárdico,C0031039,Pericardial effusion,narrow,C,PERICARDALL,COV,373945007,373945007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,derrame pericárdico,C0031039,Pericardial effusion,narrow,C,PERICARDALL,COV,70370001,70370001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,fibrosis pericárdica,C0152452,Fibrosis of pericardium,narrow,C,PERICARDALL,COV,194965002,194965002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,frote pericárdico,C0232267,Pericardial friction rub,narrow,C,PERICARDALL,COV,7036007,7036007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,hallazgo de fricción pericardial,C0232267,Pericardial friction rub,narrow,C,PERICARDALL,COV,301124004,301124004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,mediastinopericarditis reumática crónica,C0264755,Chronic rheumatic mediastinopericarditis,narrow,C,PERICARDALL,COV,90453003,90453003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,neumopiopericardio,C0265123,Pneumopyopericardium,narrow,C,PERICARDALL,COV,25503004,25503004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,otra enfermedad pericárdica- SAI,C0340442,Other pericardial disease,narrow,C,PERICARDALL,COV,266240004,266240004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,otras enfermedades del pericardio,C0340442,Other pericardial disease,narrow,C,PERICARDALL,COV,194962004,194962004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis,C0031046,Pericarditis,narrow,C,PERICARDALL,COV,3238004,3238004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis adherente reumática,C0340527,Rheumatic adherent pericardium,narrow,C,PERICARDALL,COV,56501009,56501009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis adhesiva,C0152452,Fibrosis of pericardium,narrow,C,PERICARDALL,COV,37715009,37715009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis adhesiva- SAI,C0152452,Fibrosis of pericardium,narrow,C,PERICARDALL,COV,194966001,194966001,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis aguda,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,15555002,15555002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis aguda no especificada,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,194914005,194914005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis aguda- SAI,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,194920006,194920006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis asociada con anemia crónica grave,C0265168,Pericarditis associated with severe chronic anemia,narrow,C,PERICARDALL,COV,43742007,43742007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis benigna aguda,C1278725,Acute benign pericarditis,narrow,C,PERICARDALL,COV,173574009,173574009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis benigna aguda,C1278725,Acute benign pericarditis,narrow,C,PERICARDALL,COV,39517008,39517008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva,C0031048,Pericarditis- Constrictive,narrow,C,PERICARDALL,COV,85598007,85598007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva,C0031048,Pericarditis- Constrictive,narrow,C,PERICARDALL,COV,85598007,85598007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva con derrame subaguda,C0265142,Subacute effusive constrictive pericarditis,narrow,C,PERICARDALL,COV,5836005,5836005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva subaguda,C0265141,Subacute constrictive pericarditis,narrow,C,PERICARDALL,COV,14455008,14455008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva- SAI,C0031048,Pericarditis- Constrictive,narrow,C,PERICARDALL,COV,194969008,194969008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis constrictiva- SAI,C0031048,Pericarditis- Constrictive,narrow,C,PERICARDALL,COV,194969008,194969008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis crónica,C0265143,Chronic pericarditis,narrow,C,PERICARDALL,COV,23627006,23627006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis estafilocócica aguda,C0340450,Acute staphylococcal pericarditis,narrow,C,PERICARDALL,COV,194917003,194917003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis estreptocócica aguda,C0340451,Acute streptococcal pericarditis,narrow,C,PERICARDALL,COV,194918008,194918008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis infecciosa,C0265147,Infectious pericarditis,narrow,C,PERICARDALL,COV,41739008,41739008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis neumocócica aguda,C0340449,Acute pneumococcal pericarditis,narrow,C,PERICARDALL,COV,194916007,194916007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis purulenta aguda no especificada,C0265149,Acute purulent pericarditis,narrow,C,PERICARDALL,COV,266236008,266236008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis reumática,C0264747,Rheumatic pericarditis,narrow,C,PERICARDALL,COV,28381002,28381002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis reumática aguda,C0155555,Acute rheumatic pericarditis,narrow,C,PERICARDALL,COV,15676002,15676002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis reumática crónica,C0155561,Chronic rheumatic pericarditis,narrow,C,PERICARDALL,COV,78069008,78069008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis reumática crónica- SAI,C0155561,Chronic rheumatic pericarditis,narrow,C,PERICARDALL,COV,194723003,194723003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis secundaria a artritis reumatoidea,C0265176,Pericarditis secondary to rheumatoid arthritis,narrow,C,PERICARDALL,COV,7607008,7607008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis secundaria a tumor con metástasis en el pericardio,C0265157,Pericarditis secondary to tumor metastatic to pericardium,narrow,C,PERICARDALL,COV,40312006,40312006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis supurativa aguda,C0265149,Acute purulent pericarditis,narrow,C,PERICARDALL,COV,2554006,2554006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,pericarditis tuberculosa aguda,C0349524,Acute tuberculous pericarditis,narrow,C,PERICARDALL,COV,194908003,194908003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,piopericardio,C0265124,Pyopericardium,narrow,C,PERICARDALL,COV,22167000,22167000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,resección del pericardio para el tratamiento de la pericarditis constrictiva crónica,C0191243,Resection of pericardium for chronic constrictive pericarditis,narrow,C,PERICARDALL,COV,24132004,24132004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,taponamiento cardíaco,C0007177,Cardiac Tamponade,narrow,C,PERICARDALL,COV,35304003,35304003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,trastorno del pericardio,C0265122,Disorder of pericardium,narrow,C,PERICARDALL,COV,55855009,55855009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SCTSPA,tuberculosis del pericardio,C0031049,Pericarditis- Tuberculous,narrow,C,PERICARDALL,COV,67256000,67256000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Cardiac tamponade,C0007177,Cardiac Tamponade,narrow,C,PERICARDALL,COV,F70330,F70330,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Constrictive pericarditis,C0031048,Pericarditis- Constrictive,narrow,C,PERICARDALL,COV,M46000,M46000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Pericardial disease or syndrome,C0265122,Disorder of pericardium,narrow,C,PERICARDALL,COV,D7480,D7480,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Pericardial friction rub,C0232267,Pericardial friction rub,narrow,C,PERICARDALL,COV,F74750,F74750,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Pericarditis,C0031046,Pericarditis,narrow,C,PERICARDALL,COV,M40000,M40000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNM,Subacute effusive-constrictive pericarditis,C0265142,Subacute effusive constrictive pericarditis,narrow,C,PERICARDALL,COV,D7484,D7484,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,(Cardiac tamponade) or (pericardial disease NOS),C1535567,(Cardiac tamponade) or (pericardial disease NOS),narrow,C,PERICARDALL,COV,155341007,155341007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,(Cardiac tamponade) or (pericardial disease NOS),C1535567,(Cardiac tamponade) or (pericardial disease NOS),narrow,C,PERICARDALL,COV,266295005,266295005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute benign pericarditis,C1278725,Acute benign pericarditis,narrow,C,PERICARDALL,COV,173574009,173574009,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute benign pericarditis,C1278725,Acute benign pericarditis,narrow,C,PERICARDALL,COV,39517008,39517008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute fibrinous pericarditis,"","",narrow,C,PERICARDALL,COV,174511002,174511002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pericarditis,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,155333007,155333007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pericarditis,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,15555002,15555002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pericarditis,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,194902002,194902002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pericarditis - unspecified,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,194914005,194914005,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pericarditis NOS,C0155679,Acute pericarditis,narrow,C,PERICARDALL,COV,194920006,194920006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute pneumococcal pericarditis,C0340449,Acute pneumococcal pericarditis,narrow,C,PERICARDALL,COV,194916007,194916007,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute purulent pericarditis,C0265149,Acute purulent pericarditis,narrow,C,PERICARDALL,COV,2554006,2554006,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute purulent pericarditis unspecified,C0265149,Acute purulent pericarditis,narrow,C,PERICARDALL,COV,194919000,194919000,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute purulent pericarditis unspecified,C0265149,Acute purulent pericarditis,narrow,C,PERICARDALL,COV,266236008,266236008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute rheumatic pericarditis,C0155555,Acute rheumatic pericarditis,narrow,C,PERICARDALL,COV,155267004,155267004,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute rheumatic pericarditis,C0155555,Acute rheumatic pericarditis,narrow,C,PERICARDALL,COV,15676002,15676002,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute staphylococcal pericarditis,C0340450,Acute staphylococcal pericarditis,narrow,C,PERICARDALL,COV,194917003,194917003,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
All pericarditis,SNOMEDCT_US,Acute streptococcal pericarditis,C0340451,Acute streptococcal pericarditis,narrow,C,PERICARDALL,COV,194918008,194918008,diagnosis,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pericarditis, all",,,
