Coding system,Code,Code name,Concept,Concept name,Tags,Comment,Edited by,Date,Clinical review 1,Reviewer 1,Date review 1,Clinical review 2,Reviewer 2,Date review 2
SNOMEDCT_US,127052005,Secondary warm autoimmune hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127053000,Post-infectious cold agglutinin disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127054006,Cold agglutinin disease due to and following Epstein-Barr virus infection,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127055007,Chronic cold agglutinin disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127056008,Chronic cold agglutinin disease associated with B-cell neoplasm,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127057004,Paroxysmal cold hemoglobinuria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127058009,Paroxysmal cold hemoglobinuria associated with tertiary syphilis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127060006,"Drug-induced immune hemolytic anemia, hapten type",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127061005,"Autoimmune hemolytic anemia, categorized by antibody class AND/OR complement",-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,127319005,Anemia caused by alloimmune destruction of transfused red cells,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1285021005,Fanconi anemia of complementation group C,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1287713006,Iron deficiency anemia during maternal intrapartum period,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,12907000,Thiamine-responsive megaloblastic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1293264009,Atypical hemolytic uremic syndrome with complement gene abnormality,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1295220004,Atypical hemolytic uremic syndrome with anti-factor H antibodies,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,129638002,Hemolytic anemia caused by hyperbaric oxygen,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,13172003,Chronic idiopathic thrombocytopenic purpura,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,136281000119109,Anemia caused by antineoplastic agent,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,14024008,Humoral immunologic aplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,14087004,Hereditary stomatocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,14126008,Autosomal-linked pyridoxine refractory sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,14379009,Dimorphic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,14514008,Anemia due to disturbance of hemoglobin synthesis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,15121005,Hereditary elliptocytosis due to glycophorin C deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,15276008,Drug-induced enzyme deficiency anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,15326009,"beta^+^ Thalassemia, normal Hb A>2<, type 2",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,15332004,Goats' milk anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,154786001,Anaemia,C0002871,Anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,154787005,Anaemia - iron defic.,C5194182,Microcytic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,154793002,Nutritional anaemias NOS,C0271903,Nutritional anemia,possible,,,,sima,,13-August-2024,,,
SNOMEDCT_US,154810008,Sideroblastic anaemia,C0002896,Sideroblastic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,154812000,Anaemia unspecified,C0002871,Anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,154813005,Other anaemias,C0472702,Anemia other/unspecified,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,16360009,Delta beta thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,16427007,Delta thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,16623961000119100,Pancytopenia caused by immunosuppressant,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,16645003,Anemia caused by insect venom,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,16964007,Hereditary persistence of fetal hemoglobin thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1801000119106,"Anemia, pre-end stage renal disease on erythropoietin protocol",-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,18273004,Unstable hemoglobin disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,183005,Autoimmune pancytopenia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,18323000,"Drug-induced immune hemolytic anemia, immune complex type",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,18637002,Megaloblastic anemia of premature infant,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,18662002,Acquired Heinz body anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,190996002,Severe combined immunodeficiency with reticular dysgenesis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191125001,Sideropenic anaemia,C0041782,Deficiency anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191126000,Iron deficiency anaemias,C0162316,Iron deficiency anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191127009,Iron deficiency anaemia due to blood loss,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191128004,Iron deficiency anemia due to dietary causes,C0472714,Iron deficiency anemia due to dietary causes,exclude,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191129007,Kelly - Paterson syndrome,C0029810,Other specified iron deficiency anemias,exclude,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191131003,Other specified iron deficiency anaemia NOS,C0029810,Other specified iron deficiency anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191133000,Unspecified iron deficiency anaemia,C0162316,Iron deficiency anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191134006,Achlorhydric anaemia,C0271977,Achlorhydric anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191135007,Chlorotic anaemia,C0008272,Asiderotic anemia,exclude,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191136008,Idiopathic hypochromic anemia,C1306853,Idiopathic hypochromic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191137004,Iron deficiency anaemia NOS,C0162316,Iron deficiency anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191142007,Vitamin B12 deficiency anemia due to malabsorption with proteinuria,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191146005,Congenital folate malabsorption anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191148006,"Folate deficiency anemia, drug-induced",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191149003,Folate deficiency anemia due to malabsorption,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191150003,Folate deficiency anemia due to liver disorders,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191151004,Macrocytic anaemia of unspecified cause,C0002886,"Anemia, Macrocytic",narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191154007,Combined B12 and folate deficiency anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191161006,Vitamin C deficiency anemia,-,-,narrow,Desc: code 267513007,,,sima,,13-August-2024,,,
SNOMEDCT_US,191168000,Deficiency anaemias NOS,C0041782,Deficiency anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191169008,Hereditary elliptocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191170009,Hemolytic anemia due to glutathione metabolism disorder,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191177007,Hemolytic anemia due to hexokinase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191179005,Hemolytic anemia due to triose phosphate isomerase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191180008,Anemia due to disorders of nucleotide metabolism,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191187006,Alpha trait thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191189009,Beta thalassemia intermedia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191210005,Primary cold-type hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191211009,Primary warm-type hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191212002,Secondary cold-type hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191213007,Secondary warm-type hemolytic anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191216004,Non-autoimmune hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191217008,Mechanical hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191218003,Toxic hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191222008,Hemoglobinuria due to hemolysis from external causes,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191228007,Acquired spherocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191229004,Infantile pyknocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191244003,Aplastic anemia due to chronic disease,-,-,exclude,Desc: code 234347009,,,sima,,13-August-2024,,,
SNOMEDCT_US,191246001,Aplastic anemia due to infection,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191247005,Aplastic anemia due to radiation,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191248000,Aplastic anemia caused by toxic cause,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191251007,Transient hypoplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191255003,Transient acquired pure red cell aplasia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191256002,Idiopathic aplastic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191259009,Other and unspecified anaemia,C0472702,Anemia other/unspecified,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191260004,Pyridoxine-responsive sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,191261000,Secondary sideroblastic anemia due to disease,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,191263002,Sideroblastic anaemia NOS,C0002896,Sideroblastic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191265009,Anemia in neoplastic disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,191268006,Chronic anemia,C0581384,Chronic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191271003,Other specified anaemias,C0029744,Other specified anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191276008,Other specified anaemia NOS,C0029744,Other specified anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191277004,Macrocytic anaemia of unspecified cause,C0002871,Anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191278009,Other specified anaemias,C0029744,Other specified anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191279001,Other anaemias NOS,C0472702,Anemia other/unspecified,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191407000,[X]Nutritional anaemias,C0271903,Nutritional anemia,possible,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191408005,[X]Other iron deficiency anaemias,C0477300,Other iron deficiency anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191413009,[X]Anaemia (nonmegaloblastic) associated with other specified nutritional deficiencies,C0477304,[X]Anaemia (nonmegaloblastic) associated with other specified nutritional deficiencies,possible,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191428009,[X]Anaemia in other chronic diseases classified elsewhere,C0477312,Anemia in other chronic diseases classified elsewhere,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,191430006,[X]Other specified anaemias,C0029744,Other specified anemias,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,19442009,Heterozygous thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,1963002,Paroxysmal nocturnal hemoglobinuria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,199248002,Iron deficiency anemia of pregnancy,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,206434001,Late anemia of newborn due to isoimmunization,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,21412009,X chromosome-linked pyridoxine refractory sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,21914002,Anemia of thyroid dysfunction,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,22098000,Chronic idiopathic autoimmune hemolytic anemia,-,-,possible,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,22347002,Anemia of gonadal dysfunction,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,22438006,Anemia due to disturbance of proliferation AND/OR differentiation of hematopoietic stem cells,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,22933009,G-6-PD class I variant anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,23371004,Epsilon gamma delta beta thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234343008,Normocytic anemia due to aplasia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234346000,Dilutional anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234347009,Anemia of chronic disease,C0002873,Anemia of chronic disease,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,234348004,Anemia of renal disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234349007,Microcytic anemia,C5194182,Microcytic anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,234350007,Neonatal anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234351006,Iron deficiency anaemia due to chronic blood loss,C0154286,Iron deficiency anemia secondary to chronic blood loss,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,234352004,Normocytic anemia due to chronic blood loss,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234353009,Congenital transferrin deficiency,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SNOMEDCT_US,234354003,Iron deficiency anaemia syndrome,C0162316,Iron deficiency anemia,narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,234356001,Macrocytic anaemia of unspecified cause,C0002886,"Anemia, Macrocytic",narrow,,,,sima,,13-August-2024,,,
SNOMEDCT_US,234358000,Megaloblastic anemia due to dietary causes,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234360003,Vegan's anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234361004,Congenital deficiency of intrinsic factor,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234362006,Biermer's congenital pernicious anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234363001,Selective malabsorption of cyanocobalamin,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234364007,Combined deficiency anemia,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234365008,Thiamine-responsive macrocytosis,-,-,narrow,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234366009,Alcohol-related sideroblastic anemia,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,234367000,Pancytopenia with pancreatitis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234375006,Transient erythroblastopenia of childhood,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234376007,Acquired red cell aplasia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234380002,Kell isoimmunization of the newborn,-,-,exclude,Desc: code 234349007,,,sima,,13-August-2024,,,
SNOMEDCT_US,234381003,Maternal autoimmune hemolytic anemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234383000,Homozygous alpha thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234385007,Alpha thalassemia-2 trait,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234386008,Hemoglobin Constant Spring trait,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234387004,Hemoglobin Lepore trait,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234388009,Delta-beta-Lepore thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234389001,Alpha-beta thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234390005,Gamma thalassemia,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234391009,Sickle cell anemia with high hemoglobin F,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234392002,Hemoglobin E/beta thalassemia disease,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234410008,Hereditary elliptocytosis with transient poikilocytosis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,234589002,Glutathione synthetase deficiency,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,237617006,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,237926007,Glutathione synthase deficiency without 5-oxoprolinuria,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,237985009,Pearson's syndrome,-,-,exclude,Desc: code 41841004,,,sima,,13-August-2024,,,
SNOMEDCT_US,240453002,Oroya fever,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
SNOMEDCT_US,240486003,Parvoviral aplastic crisis,-,-,exclude,Desc: code 271737000,,,sima,,13-August-2024,,,
