event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Influenza,MEDCODEID,Chest infection - influenza with pneumonia,"""","""",narrow,I,INFLUENZA,COV,546421000006115,546421000006115
Influenza,MEDCODEID,Close contact with Influenza A virus subtype H1N1,"""","""",possible,I,INFLUENZA,COV,8191091000006112,8191091000006112
Influenza,MEDCODEID,Encephalitis due to influenza,"""","""",narrow,I,INFLUENZA,COV,5992751000006117,5992751000006117
Influenza,MEDCODEID,Encephalitis due to influenza-specific virus not identified,"""","""",narrow,I,INFLUENZA,COV,6027951000006119,6027951000006119
Influenza,MEDCODEID,Encephalitis due to influenza-specific virus not identified,"""","""",possible,I,INFLUENZA,COV,640921000006119,640921000006119
Influenza,MEDCODEID,Encephalitis due to influenza-virus identified,"""","""",narrow,I,INFLUENZA,COV,453299013,453299013
Influenza,MEDCODEID,Exposure to Influenza A virus subtype H1N1,"""","""",possible,I,INFLUENZA,COV,7293041000006114,7293041000006114
Influenza,MEDCODEID,Exposure to Influenzavirus,"""","""",narrow,I,INFLUENZA,COV,7662911000006117,7662911000006117
Influenza,MEDCODEID,Flu,C0021400,Influenza,narrow,I,INFLUENZA,COV,2597911000006113,2597911000006113
Influenza,MEDCODEID,H influenzae as cause-diseases classified-other chapters,"""","""",narrow,I,INFLUENZA,COV,808051000006112,808051000006112
Influenza,MEDCODEID,Haemophilus influenzae septicaemia,"""","""",narrow,I,INFLUENZA,COV,1206286018,1206286018
Influenza,MEDCODEID,Influenza,"""","""",narrow,I,INFLUENZA,COV,11203012,11203012
Influenza,MEDCODEID,Influenza (A and B) serology,"""","""",narrow,I,INFLUENZA,COV,354221000000115,354221000000115
Influenza,MEDCODEID,Influenza + encephalopathy,"""","""",narrow,I,INFLUENZA,COV,885261000006111,885261000006111
Influenza,MEDCODEID,Influenza + pneumonia,"""","""",narrow,I,INFLUENZA,COV,885251000006114,885251000006114
Influenza,MEDCODEID,Influenza A (H1N1),"""","""",narrow,I,INFLUENZA,COV,7267051000006117,7267051000006117
Influenza,MEDCODEID,Influenza A (H1N1) swine flu,"""","""",narrow,I,INFLUENZA,COV,1128141000000118,1128141000000118
Influenza,MEDCODEID,Influenza A antibody level,"""","""",narrow,I,INFLUENZA,COV,459620016,459620016
Influenza,MEDCODEID,Influenza A antigen level,"""","""",possible,I,INFLUENZA,COV,1784697017,1784697017
Influenza,MEDCODEID,Influenza A nucleic acid detection,"""","""",narrow,I,INFLUENZA,COV,1792361000000119,1792361000000119
Influenza,MEDCODEID,Influenza A nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2332661000000116,2332661000000116
Influenza,MEDCODEID,Influenza A nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,8321891000006118,8321891000006118
Influenza,MEDCODEID,Influenza A virus,"""","""",narrow,I,INFLUENZA,COV,6747801000006112,6747801000006112
Influenza,MEDCODEID,Influenza A virus H1N1 subtype contact,"""","""",narrow,I,INFLUENZA,COV,1120351000000115,1120351000000115
Influenza,MEDCODEID,Influenza A virus ribonucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2402801000000115,2402801000000115
Influenza,MEDCODEID,Influenza A virus subtype H1 present,"""","""",narrow,I,INFLUENZA,COV,676781000000110,676781000000110
Influenza,MEDCODEID,Influenza A virus subtype H1N1 detected,"""","""",narrow,I,INFLUENZA,COV,1126371000000114,1126371000000114
Influenza,MEDCODEID,Influenza A virus subtype H1N1 serology,"""","""",narrow,I,INFLUENZA,COV,1143141000000112,1143141000000112
Influenza,MEDCODEID,Influenza A virus subtype H2 present,"""","""",narrow,I,INFLUENZA,COV,676841000000114,676841000000114
Influenza,MEDCODEID,Influenza A virus subtype H3 present,"""","""",narrow,I,INFLUENZA,COV,676901000000115,676901000000115
Influenza,MEDCODEID,Influenza A virus subtype H5 present,"""","""",narrow,I,INFLUENZA,COV,676961000000116,676961000000116
Influenza,MEDCODEID,Influenza A virus- other or untyped strain detected,"""","""",narrow,I,INFLUENZA,COV,677021000000113,677021000000113
Influenza,MEDCODEID,Influenza B antibody level,"""","""",narrow,I,INFLUENZA,COV,459621017,459621017
Influenza,MEDCODEID,Influenza B antigen level,"""","""",possible,I,INFLUENZA,COV,1784698010,1784698010
Influenza,MEDCODEID,Influenza B nucleic acid detection,"""","""",narrow,I,INFLUENZA,COV,2175841000000116,2175841000000116
Influenza,MEDCODEID,Influenza B nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2332711000000112,2332711000000112
Influenza,MEDCODEID,Influenza B virus,"""","""",narrow,I,INFLUENZA,COV,6747831000006116,6747831000006116
Influenza,MEDCODEID,Influenza B virus present,"""","""",narrow,I,INFLUENZA,COV,677081000000114,677081000000114
Influenza,MEDCODEID,Influenza B virus ribonucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2402811000000118,2402811000000118
Influenza,MEDCODEID,Influenza NOS,"""","""",narrow,I,INFLUENZA,COV,396106019,396106019
Influenza,MEDCODEID,Influenza Virus Type A,"""","""",narrow,I,INFLUENZA,COV,6747821000006119,6747821000006119
Influenza,MEDCODEID,Influenza caused by Influenza A virus,"""","""",narrow,I,INFLUENZA,COV,7264311000006112,7264311000006112
Influenza,MEDCODEID,Influenza caused by Influenza virus- type B,"""","""",narrow,I,INFLUENZA,COV,2893791000006112,2893791000006112
Influenza,MEDCODEID,Influenza caused by seasonal influenza virus,"""","""",narrow,I,INFLUENZA,COV,7788631000006111,7788631000006111
Influenza,MEDCODEID,Influenza due to Influenza A virus,"""","""",narrow,I,INFLUENZA,COV,7264301000006114,7264301000006114
Influenza,MEDCODEID,Influenza due to Influenza A virus subtype H1N1,"""","""",narrow,I,INFLUENZA,COV,2820795016,2820795016
Influenza,MEDCODEID,Influenza due to Influenza B virus,"""","""",narrow,I,INFLUENZA,COV,13767811000006114,13767811000006114
Influenza,MEDCODEID,Influenza due to Influenza virus- type B,"""","""",narrow,I,INFLUENZA,COV,2893781000006114,2893781000006114
Influenza,MEDCODEID,Influenza due to pandemic influenza virus,"""","""",narrow,I,INFLUENZA,COV,2608951000000113,2608951000000113
Influenza,MEDCODEID,Influenza due to seasonal influenza virus,"""","""",narrow,I,INFLUENZA,COV,2608991000000117,2608991000000117
Influenza,MEDCODEID,Influenza due to zoonotic influenza virus,"""","""",narrow,I,INFLUENZA,COV,2608911000000114,2608911000000114
Influenza,MEDCODEID,Influenza immunisation,"""","""",narrow,I,INFLUENZA,COV,3901351000006116,3901351000006116
Influenza,MEDCODEID,Influenza like illness,"""","""",narrow,I,INFLUENZA,COV,4063911000006112,4063911000006112
Influenza,MEDCODEID,Influenza vaccination contraindicated,"""","""",possible,I,INFLUENZA,COV,1484830012,1484830012
Influenza,MEDCODEID,Influenza virus,"""","""",narrow,I,INFLUENZA,COV,3392971000006112,3392971000006112
Influenza,MEDCODEID,Influenza virus,"""","""",narrow,I,INFLUENZA,COV,7874741000006113,7874741000006113
Influenza,MEDCODEID,Influenza virus A,"""","""",narrow,I,INFLUENZA,COV,6747811000006110,6747811000006110
Influenza,MEDCODEID,Influenza virus A (H1N1),"""","""",narrow,I,INFLUENZA,COV,7263151000006112,7263151000006112
Influenza,MEDCODEID,Influenza virus A RNA,"""","""",narrow,I,INFLUENZA,COV,7625821000006118,7625821000006118
Influenza,MEDCODEID,Influenza with bronchopneumonia,"""","""",narrow,I,INFLUENZA,COV,1229740013,1229740013
Influenza,MEDCODEID,Influenza with encephalopathy,"""","""",narrow,I,INFLUENZA,COV,123962018,123962018
Influenza,MEDCODEID,Influenza with gastrointestinal tract involvement,"""","""",narrow,I,INFLUENZA,COV,301423018,301423018
Influenza,MEDCODEID,Influenza with laryngitis,"""","""",narrow,I,INFLUENZA,COV,301416019,301416019
Influenza,MEDCODEID,Influenza with other manifestations,"""","""",narrow,I,INFLUENZA,COV,301421016,301421016
Influenza,MEDCODEID,Influenza with other manifestations NOS,"""","""",narrow,I,INFLUENZA,COV,301424012,301424012
Influenza,MEDCODEID,Influenza with other manifestations due to seasonl inf virus,"""","""",narrow,I,INFLUENZA,COV,1988661000006110,1988661000006110
Influenza,MEDCODEID,Influenza with other respiratory manifestation,"""","""",narrow,I,INFLUENZA,COV,301415015,301415015
Influenza,MEDCODEID,Influenza with othr resp manifestation due to seasonal virus,"""","""",narrow,I,INFLUENZA,COV,1988651000006113,1988651000006113
Influenza,MEDCODEID,Influenza with pharyngitis,"""","""",narrow,I,INFLUENZA,COV,301417011,301417011
Influenza,MEDCODEID,Influenza with pneumonia,"""","""",narrow,I,INFLUENZA,COV,778871000006116,778871000006116
Influenza,MEDCODEID,Influenza with pneumonia NOS,"""","""",narrow,I,INFLUENZA,COV,301414016,301414016
Influenza,MEDCODEID,Influenza with pneumonia due to seasonal influenza virus,"""","""",narrow,I,INFLUENZA,COV,2609031000000111,2609031000000111
Influenza,MEDCODEID,Influenza with pneumonia- influenza virus identified,"""","""",narrow,I,INFLUENZA,COV,301413010,301413010
Influenza,MEDCODEID,Influenza with respiratory manifestations NOS,"""","""",narrow,I,INFLUENZA,COV,301418018,301418018
Influenza,MEDCODEID,Influenza-like illness,"""","""",narrow,I,INFLUENZA,COV,778711000006116,778711000006116
Influenza,MEDCODEID,Influenza-like symptoms,"""","""",narrow,I,INFLUENZA,COV,460161011,460161011
Influenza,MEDCODEID,Influenzal bronchopneumonia,"""","""",narrow,I,INFLUENZA,COV,3164871000006118,3164871000006118
Influenza,MEDCODEID,Influenzavirus B,"""","""",narrow,I,INFLUENZA,COV,6747781000006113,6747781000006113
Influenza,MEDCODEID,Other specified pneumonia or influenza,"""","""",narrow,I,INFLUENZA,COV,301430012,301430012
Influenza,MEDCODEID,Pandemic influenza A (H1N1) 2009,"""","""",possible,I,INFLUENZA,COV,7363441000006110,7363441000006110
Influenza,MEDCODEID,Parainfluenza type 1 nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2333411000000110,2333411000000110
Influenza,MEDCODEID,Parainfluenza type 2 nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2334621000000117,2334621000000117
Influenza,MEDCODEID,Parainfluenza type 3 nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2334691000000119,2334691000000119
Influenza,MEDCODEID,Parainfluenza type 4 nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2334741000000116,2334741000000116
Influenza,MEDCODEID,Parainfluenza virus type 1 RNA (ribonucleic acid) detection assay,"""","""",possible,I,INFLUENZA,COV,2402841000000117,2402841000000117
Influenza,MEDCODEID,Parainfluenza virus type 2 RNA (ribonucleic acid) detection assay,"""","""",possible,I,INFLUENZA,COV,2402851000000119,2402851000000119
Influenza,MEDCODEID,Parainfluenza virus type 3 RNA (ribonucleic acid detection) assay,"""","""",possible,I,INFLUENZA,COV,2402861000000116,2402861000000116
Influenza,MEDCODEID,Parainfluenza virus type 4 RNA (ribonucleic acid) detection assay,"""","""",possible,I,INFLUENZA,COV,2402871000000111,2402871000000111
Influenza,MEDCODEID,Pneumonia and influenza,"""","""",narrow,I,INFLUENZA,COV,301357010,301357010
Influenza,MEDCODEID,Pneumonia or influenza NOS,"""","""",narrow,I,INFLUENZA,COV,301431011,301431011
Influenza,MEDCODEID,Pneumonia-influenza NOS,"""","""",narrow,I,INFLUENZA,COV,885271000006116,885271000006116
Influenza,MEDCODEID,Possible influenza A virus H1N1 subtype,"""","""",possible,I,INFLUENZA,COV,1135701000000110,1135701000000110
Influenza,MEDCODEID,Possible influenza due to Influenza A virus subtype H1N1,"""","""",possible,I,INFLUENZA,COV,8191011000006119,8191011000006119
Influenza,MEDCODEID,Post influenzal debility,"""","""",narrow,I,INFLUENZA,COV,856211000006111,856211000006111
Influenza,MEDCODEID,Suspected Influenza A virus subtype H1N1 infection,"""","""",possible,I,INFLUENZA,COV,1122831000000118,1122831000000118
Influenza,MEDCODEID,Suspected swine influenza,"""","""",possible,I,INFLUENZA,COV,1122841000000110,1122841000000110
Influenza,MEDCODEID,Suspected swine influenza,"""","""",possible,I,INFLUENZA,COV,1707731000006118,1707731000006118
Influenza,MEDCODEID,Swine influenza,"""","""",narrow,I,INFLUENZA,COV,1707241000006115,1707241000006115
Influenza,MEDCODEID,Swine influenza contact,"""","""",narrow,I,INFLUENZA,COV,1707721000006116,1707721000006116
Influenza,MEDCODEID,Swine influenza contact,"""","""",possible,I,INFLUENZA,COV,1122041000000117,1122041000000117
Influenza,MEDCODEID,Test for detection of respiratory viruses (adenovirus and rhinovirus and respiratory syncytial virus and parainfluenza virus and influenza virus) negative,"""","""",possible,I,INFLUENZA,COV,7246081000006117,7246081000006117
Influenza,MEDCODEID,[X]Flu+oth respiratory manifestations--flu virus identified,C0021400,Influenza,narrow,I,INFLUENZA,COV,387051000006110,387051000006110
Influenza,MEDCODEID,[X]H influenzae as cause-diseases classified-other chapters,"""","""",narrow,I,INFLUENZA,COV,388291000006111,388291000006111
Influenza,MEDCODEID,[X]Influenza+oth respiratory manifestatns-virus not identifd,"""","""",possible,I,INFLUENZA,COV,389881000006117,389881000006117
Influenza,MEDCODEID,[X]Influenza+oth respiratory manifestatns-virus not identifd,C0021400,Influenza,narrow,I,INFLUENZA,COV,389881000006117,389881000006117
Influenza,MEDCODEID,[X]Influenza+other manifestations- virus not identified,"""","""",possible,I,INFLUENZA,COV,389891000006119,389891000006119
Influenza,MEDCODEID,[X]Influenza+other manifestations- virus not identified,C0021400,Influenza,narrow,I,INFLUENZA,COV,389891000006119,389891000006119
Influenza,MEDCODEID,[X]Influenza+other manifestations-influenza virus identified,"""","""",narrow,I,INFLUENZA,COV,389901000006115,389901000006115
Influenza,MTHICD9,Influenza NOS,C0021400,Influenza,narrow,I,INFLUENZA,COV,487.1,487.1
Influenza,MTHICD9,Influenzal pneumonia,C0155870,Pneumonia and influenza,narrow,I,INFLUENZA,COV,487.0,487.0
Influenza,RCD2,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV,H27..,H27..
Influenza,RCD2,Influenza + other resp.manif.,C0021414,Influenza with other respiratory manifestations,narrow,I,INFLUENZA,COV,H271.,H271.
Influenza,RCD2,Influenza + resp.manifest.NOS,C0339992,influenza with respiratory manifestations,narrow,I,INFLUENZA,COV,H271z,H271z
Influenza,RCD2,Upper respiratory infect.NOS,C0339916,Viral upper respiratory tract infection,possible,I,INFLUENZA,COV,H05z.,H05z.
Influenza,SCTSPA,ARN de virus Influenza A H1N1,C2737070,Influenza A virus H1N1 RNA,narrow,I,INFLUENZA,COV,707902004,707902004
Influenza,SCTSPA,ARN de virus Influenza B,C1545377,Influenza B virus RNA,narrow,I,INFLUENZA,COV,707925003,707925003
Influenza,SCTSPA,ARN de virus Influenza C,C2964133,Influenza C virus RNA,narrow,I,INFLUENZA,COV,707926002,707926002
Influenza,SCTSPA,Bacterial arthritis due to Haemophilus influenzae type b,"""","""",narrow,I,INFLUENZA,COV,712521003,712521003
Influenza,SCTSPA,H1N1,C0580264,H1N1,narrow,I,INFLUENZA,COV,303175008,303175008
Influenza,SCTSPA,H2N2,C0580265,H2N2,narrow,I,INFLUENZA,COV,303176009,303176009
Influenza,SCTSPA,H3N2,C0580267,H3N2,narrow,I,INFLUENZA,COV,303178005,303178005
Influenza,SCTSPA,Haemophilus influenzae type b invasive infection,"""","""",narrow,I,INFLUENZA,COV,722722006,722722006
Influenza,SCTSPA,Healthcare associated influenza disease,"""","""",narrow,I,INFLUENZA,COV,408687004,408687004
Influenza,SCTSPA,Influenza B virus Malaysia lineage,"""","""",narrow,I,INFLUENZA,COV,722259006,722259006
Influenza,SCTSPA,Influenza B virus Victoria lineage,"""","""",narrow,I,INFLUENZA,COV,427672003,427672003
Influenza,SCTSPA,Influenza B virus Yamagata lineage,"""","""",narrow,I,INFLUENZA,COV,426959005,426959005
Influenza,SCTSPA,Influenza B virus-Shanghai-361-2002,"""","""",narrow,I,INFLUENZA,COV,713151006,713151006
Influenza,SCTSPA,Influenza C virus,"""","""",narrow,I,INFLUENZA,COV,407482004,407482004
Influenza,SCTSPA,Influenza caused by Influenza A virus subtype H3N2,"""","""",narrow,I,INFLUENZA,COV,772810003,772810003
Influenza,SCTSPA,Influenza caused by Influenza A virus subtype H5,"""","""",narrow,I,INFLUENZA,COV,713083002,713083002
Influenza,SCTSPA,Influenza caused by Influenza A virus subtype H5N1,"""","""",narrow,I,INFLUENZA,COV,772828001,772828001
Influenza,SCTSPA,Influenza caused by pandemic influenza virus,"""","""",narrow,I,INFLUENZA,COV,719865001,719865001
Influenza,SCTSPA,Influenza due to Influenza A virus subtype H1N1,"""","""",narrow,I,INFLUENZA,COV,442696006,442696006
Influenza,SCTSPA,Influenza due to Influenza A virus subtype H7N9,"""","""",narrow,I,INFLUENZA,COV,707448003,707448003
Influenza,SCTSPA,Influenza due to Influenza C virus,"""","""",narrow,I,INFLUENZA,COV,81524006,81524006
Influenza,SCTSPA,Influenza with laryngitis,"""","""",narrow,I,INFLUENZA,COV,195923003,195923003
Influenza,SCTSPA,Influenza with non-respiratory manifestation,"""","""",narrow,I,INFLUENZA,COV,61700007,61700007
Influenza,SCTSPA,Influenza with pharyngitis,"""","""",narrow,I,INFLUENZA,COV,195924009,195924009
Influenza,SCTSPA,Influenzal acute upper respiratory infection,"""","""",narrow,I,INFLUENZA,COV,43692000,43692000
Influenza,SCTSPA,Myocarditis due to Influenza A virus,"""","""",narrow,I,INFLUENZA,COV,10629351000119108,10629351000119108
Influenza,SCTSPA,Pneumonia and influenza,"""","""",narrow,I,INFLUENZA,COV,195878008,195878008
Influenza,SCTSPA,Pneumonia caused by Influenza A virus,"""","""",narrow,I,INFLUENZA,COV,772839003,772839003
Influenza,SCTSPA,Upper respiratory tract infection due to Influenza,"""","""",narrow,I,INFLUENZA,COV,10685111000119102,10685111000119102
Influenza,SCTSPA,bronconeumonía por influenza,"""","""",narrow,I,INFLUENZA,COV,41269000,41269000
Influenza,SCTSPA,bronquiolitis causada por virus influenza,"""","""",narrow,I,INFLUENZA,COV,10629191000119100,10629191000119100
Influenza,SCTSPA,cepa pandémica de virus influenza A H1N1 2009 presente,C3839557,Influenza A H1N1 virus 2009 pandemic strain present,narrow,I,INFLUENZA,COV,702482001,702482001
Influenza,SCTSPA,detección de virus Influenza A subtipo H1N1 con técnica de reacción en cadena de la polimerasa,C2919176,Detection of Influenza A virus subtype H1N1 using polymerase chain reaction technique,narrow,I,INFLUENZA,COV,445403009,445403009
Influenza,SCTSPA,encefalopatía causada por virus de la gripe H1N1,C4039868,Encephalopathy due to H1N1 influenza,narrow,I,INFLUENZA,COV,142971000119102,142971000119102
Influenza,SCTSPA,exposición a virus de la Influenza A subtipo H1N1,C2733268,Exposure to Influenza A virus subtype H1N1,narrow,I,INFLUENZA,COV,444426005,444426005
Influenza,SCTSPA,gastroenteritis causada por virus de la gripe H1N1,C4041302,Gastroenteritis due to H1N1 influenza,narrow,I,INFLUENZA,COV,142961000119108,142961000119108
Influenza,SCTSPA,gripe,C0021400,Influenza,narrow,I,INFLUENZA,COV,6142004,6142004
Influenza,SCTSPA,gripe asociada con la atención médica,"""","""",narrow,I,INFLUENZA,COV,408687004,408687004
Influenza,SCTSPA,gripe causada por virus Influenza A,"""","""",narrow,I,INFLUENZA,COV,442438000,442438000
Influenza,SCTSPA,gripe causada por virus Influenza A subtipo H1N1,C2076600,Influenza due to Influenza A virus subtype H1N1,narrow,I,INFLUENZA,COV,442696006,442696006
